resource_id,title,subject,institution,learning_product,level,duration_raw,hours_estimate,skills_raw,skills_list,skill_count,rating,reviews
coursera_2448,IBM Business Analyst,Business,IBM,Professional Certificate,beginner,3 - 6 Months,100,"Data Storytelling, Requirements Elicitation, Business Process Modeling, Business Analysis, Data Presentation, Process Analysis, Resource Allocation, Data Visualization, Interactive Data Visualization, Stakeholder Management, Process Optimization, Business Requirements, Requirements Management, Data Modeling, Risk Analysis, Requirements Analysis, Excel Formulas, Microsoft Excel, Data Cleansing, Analysis","['Data Storytelling', 'Requirements Elicitation', 'Business Process Modeling', 'Business Analysis', 'Data Presentation', 'Process Analysis', 'Resource Allocation', 'Data Visualization', 'Interactive Data Visualization', 'Stakeholder Management', 'Process Optimization', 'Business Requirements', 'Requirements Management', 'Data Modeling', 'Risk Analysis', 'Requirements Analysis', 'Excel Formulas', 'Microsoft Excel', 'Data Cleansing', 'Analysis']",20,4.5,11000
coursera_2449,Business and Financial Modeling,Business,University of Pennsylvania,Specialization,beginner,3 - 6 Months,100,"Risk Modeling, Financial Statements, Probability Distribution, Mathematical Modeling, Statistical Modeling, Portfolio Management, Regression Analysis, Business Modeling, Financial Modeling, Strategic Decision-Making, Risk Management, Presentations, Decision Making, Data Visualization, Microsoft PowerPoint, Predictive Modeling, Investment Management, Spreadsheet Software, Google Sheets, Excel Formulas","['Risk Modeling', 'Financial Statements', 'Probability Distribution', 'Mathematical Modeling', 'Statistical Modeling', 'Portfolio Management', 'Regression Analysis', 'Business Modeling', 'Financial Modeling', 'Strategic Decision-Making', 'Risk Management', 'Presentations', 'Decision Making', 'Data Visualization', 'Microsoft PowerPoint', 'Predictive Modeling', 'Investment Management', 'Spreadsheet Software', 'Google Sheets', 'Excel Formulas']",20,4.7,4600
coursera_2450,Generative AI for Product Managers,Business,IBM,Specialization,intermediate,1 - 3 Months,40,"ChatGPT, Generative AI, Commercialization, Product Management, Product Lifecycle Management, Stakeholder Communications, OpenAI, Technical Product Management, Artificial Intelligence, Team Building, Product Roadmaps, Return On Investment, Product Development, New Product Development, Product Strategy, IBM Cloud, Technical Communication, Artificial Intelligence and Machine Learning (AI/ML), Software Development Tools, Image Analysis","['ChatGPT', 'Generative AI', 'Commercialization', 'Product Management', 'Product Lifecycle Management', 'Stakeholder Communications', 'OpenAI', 'Technical Product Management', 'Artificial Intelligence', 'Team Building', 'Product Roadmaps', 'Return On Investment', 'Product Development', 'New Product Development', 'Product Strategy', 'IBM Cloud', 'Technical Communication', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Software Development Tools', 'Image Analysis']",20,4.8,22000
coursera_2451,Generative AI for Project Managers,Business,IBM,Specialization,intermediate,1 - 3 Months,40,"ChatGPT, Generative AI, OpenAI, Project Management, Project Management Life Cycle, Work Breakdown Structure, Project Planning, Artificial Intelligence, IBM Cloud, Project Documentation, Artificial Intelligence and Machine Learning (AI/ML), Operational Efficiency, Software Development Tools, Augmented and Virtual Reality (AR/VR), Deep Learning, Business Ethics, Automation, Image Analysis, Technical Communication, Natural Language Processing","['ChatGPT', 'Generative AI', 'OpenAI', 'Project Management', 'Project Management Life Cycle', 'Work Breakdown Structure', 'Project Planning', 'Artificial Intelligence', 'IBM Cloud', 'Project Documentation', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Operational Efficiency', 'Software Development Tools', 'Augmented and Virtual Reality (AR/VR)', 'Deep Learning', 'Business Ethics', 'Automation', 'Image Analysis', 'Technical Communication', 'Natural Language Processing']",20,4.7,4500
coursera_2452,Generative AI for Business Intelligence (BI) Analysts,Business,IBM,Specialization,intermediate,1 - 3 Months,40,"ChatGPT, Generative AI, Interactive Data Visualization, Business Intelligence, Data Presentation, Infographics, Data Visualization, OpenAI, Dashboard, Data Storytelling, Business Analytics, Artificial Intelligence, IBM Cloud, Artificial Intelligence and Machine Learning (AI/ML), Query Languages, SQL, Data Analysis, Software Development Tools, Image Analysis, Technical Communication","['ChatGPT', 'Generative AI', 'Interactive Data Visualization', 'Business Intelligence', 'Data Presentation', 'Infographics', 'Data Visualization', 'OpenAI', 'Dashboard', 'Data Storytelling', 'Business Analytics', 'Artificial Intelligence', 'IBM Cloud', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Query Languages', 'SQL', 'Data Analysis', 'Software Development Tools', 'Image Analysis', 'Technical Communication']",20,4.7,4500
coursera_2453,Generative AI for Customer Support,Business,IBM,Specialization,intermediate,1 - 3 Months,40,"ChatGPT, Generative AI, Standard Operating Procedure, Customer Support, OpenAI, Customer Service, Technical Support and Services, Customer Analysis, Artificial Intelligence, IBM Cloud, Artificial Intelligence and Machine Learning (AI/ML), Customer Insights, Business Process Automation, Software Development Tools, Ethical Standards And Conduct, Augmented and Virtual Reality (AR/VR), Language Interpretation, Translation, and Studies, Deep Learning, Image Analysis, Technical Communication","['ChatGPT', 'Generative AI', 'Standard Operating Procedure', 'Customer Support', 'OpenAI', 'Customer Service', 'Technical Support and Services', 'Customer Analysis', 'Artificial Intelligence', 'IBM Cloud', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Customer Insights', 'Business Process Automation', 'Software Development Tools', 'Ethical Standards And Conduct', 'Augmented and Virtual Reality (AR/VR)', 'Language Interpretation', 'Translation', 'and Studies', 'Deep Learning', 'Image Analysis', 'Technical Communication']",22,4.8,8600
coursera_2454,IBM IT Scrum Master,Business,IBM,Professional Certificate,beginner,3 - 6 Months,100,"Software Development Life Cycle, Agile Software Development, User Story, Sprint Retrospectives, Agile Methodology, DevOps, Kanban Principles, Development Environment, Information Technology, Software Engineering, Computer Hardware, Agile Project Management, Software Architecture, Software Design, Sprint Planning, Cloud Computing, Backlogs, Cloud-Native Computing, Programming Principles, Scrum (Software Development)","['Software Development Life Cycle', 'Agile Software Development', 'User Story', 'Sprint Retrospectives', 'Agile Methodology', 'DevOps', 'Kanban Principles', 'Development Environment', 'Information Technology', 'Software Engineering', 'Computer Hardware', 'Agile Project Management', 'Software Architecture', 'Software Design', 'Sprint Planning', 'Cloud Computing', 'Backlogs', 'Cloud-Native Computing', 'Programming Principles', 'Scrum (Software Development)']",20,4.8,3200
coursera_2455,Agentic AI and AI Agents for Leaders,Business,Vanderbilt University,Specialization,beginner,1 - 3 Months,40,"ChatGPT, Generative AI, Artificial Intelligence, Artificial Intelligence and Machine Learning (AI/ML), Business Process Automation, OpenAI, Personalized Service, Automation, Strategic Thinking, Business Transformation, Expense Management, Creative Thinking, Technology Strategies, Productivity Software, Creativity, Business Strategy, Strategic Decision-Making, Digital Transformation, Emerging Technologies, Natural Language Processing","['ChatGPT', 'Generative AI', 'Artificial Intelligence', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Business Process Automation', 'OpenAI', 'Personalized Service', 'Automation', 'Strategic Thinking', 'Business Transformation', 'Expense Management', 'Creative Thinking', 'Technology Strategies', 'Productivity Software', 'Creativity', 'Business Strategy', 'Strategic Decision-Making', 'Digital Transformation', 'Emerging Technologies', 'Natural Language Processing']",20,4.7,1200
coursera_2456,SAP Technology Consultant,Business,SAP,Professional Certificate,beginner,3 - 6 Months,100,"Digital Transformation, Cloud Computing Architecture, Stakeholder Engagement, Consulting, Business Transformation, Relationship Management, Business Consulting, Cloud Computing, Management Consulting, Technical Design, System Design and Implementation, Solution Design, User Feedback, Product Strategy, Technical Consulting, Customer Engagement, System Implementation, Professional Networking, Project Management, SAP Applications","['Digital Transformation', 'Cloud Computing Architecture', 'Stakeholder Engagement', 'Consulting', 'Business Transformation', 'Relationship Management', 'Business Consulting', 'Cloud Computing', 'Management Consulting', 'Technical Design', 'System Design and Implementation', 'Solution Design', 'User Feedback', 'Product Strategy', 'Technical Consulting', 'Customer Engagement', 'System Implementation', 'Professional Networking', 'Project Management', 'SAP Applications']",20,4.8,5500
coursera_2457,Generative AI Leadership & Strategy,Business,Vanderbilt University,Specialization,beginner,1 - 3 Months,40,"ChatGPT, Ideation, Verification And Validation, Succession Planning, Business Writing, Generative AI, Leadership, Meeting Facilitation, Organizational Leadership, Creative Thinking, Creativity, Strategic Leadership, Artificial Intelligence, Business Leadership, Proposal Writing, Thought Leadership, Communication, Risk Management Framework, OpenAI, Natural Language Processing","['ChatGPT', 'Ideation', 'Verification And Validation', 'Succession Planning', 'Business Writing', 'Generative AI', 'Leadership', 'Meeting Facilitation', 'Organizational Leadership', 'Creative Thinking', 'Creativity', 'Strategic Leadership', 'Artificial Intelligence', 'Business Leadership', 'Proposal Writing', 'Thought Leadership', 'Communication', 'Risk Management Framework', 'OpenAI', 'Natural Language Processing']",20,4.6,372
coursera_2458,Adobe Content Creator,Business,Adobe,Professional Certificate,beginner,3 - 6 Months,100,"Social Media Content, Target Audience, Multimedia, Content Creation, Generative AI, Design, Social Media Strategy, Design Elements And Principles, Typography, Social Media Marketing, Graphic and Visual Design, Storyboarding, Graphic Design, Web Content Accessibility Guidelines, Social Media Management, Media Production, Innovation, Adobe Creative Cloud, Data Ethics, Data Integrity","['Social Media Content', 'Target Audience', 'Multimedia', 'Content Creation', 'Generative AI', 'Design', 'Social Media Strategy', 'Design Elements And Principles', 'Typography', 'Social Media Marketing', 'Graphic and Visual Design', 'Storyboarding', 'Graphic Design', 'Web Content Accessibility Guidelines', 'Social Media Management', 'Media Production', 'Innovation', 'Adobe Creative Cloud', 'Data Ethics', 'Data Integrity']",20,4.8,2200
coursera_2459,Adobe Marketing Specialist,Business,Adobe,Professional Certificate,beginner,3 - 6 Months,100,"Content Marketing, Promotional Strategies, Social Media Content, Target Audience, Marketing Channel, Digital Marketing, Marketing Communications, Content Creation, Generative AI, Design, Social Media Strategy, Design Elements And Principles, Typography, Social Media Marketing, Graphic and Visual Design, Marketing Strategies, Marketing Effectiveness, Adobe Creative Cloud, Data Ethics, Data Integrity","['Content Marketing', 'Promotional Strategies', 'Social Media Content', 'Target Audience', 'Marketing Channel', 'Digital Marketing', 'Marketing Communications', 'Content Creation', 'Generative AI', 'Design', 'Social Media Strategy', 'Design Elements And Principles', 'Typography', 'Social Media Marketing', 'Graphic and Visual Design', 'Marketing Strategies', 'Marketing Effectiveness', 'Adobe Creative Cloud', 'Data Ethics', 'Data Integrity']",20,4.7,4900
coursera_2460,Microsoft 365 Fundamentals,Business,Microsoft,Specialization,beginner,3 - 6 Months,100,"Multimedia, Microsoft PowerPoint, Microsoft Excel, Excel Formulas, Microsoft Word, Microsoft 365, Data Visualization, Presentations, Spreadsheet Software, Productivity Software, Data Analysis Software, Data Import/Export, Microsoft Windows, Microsoft Outlook, Proofreading, Editing, Document Management, Technical Documentation, Product Demonstration, Writing","['Multimedia', 'Microsoft PowerPoint', 'Microsoft Excel', 'Excel Formulas', 'Microsoft Word', 'Microsoft 365', 'Data Visualization', 'Presentations', 'Spreadsheet Software', 'Productivity Software', 'Data Analysis Software', 'Data Import/Export', 'Microsoft Windows', 'Microsoft Outlook', 'Proofreading', 'Editing', 'Document Management', 'Technical Documentation', 'Product Demonstration', 'Writing']",20,4.8,5000
coursera_2461,ChatGPT + Zapier: AI-Powered Email Mastery,Business,Vanderbilt University,Specialization,beginner,1 - 3 Months,40,"ChatGPT, Calendar Management, Organizational Skills, Generative AI, Artificial Intelligence, Gmail, HubSpot CRM, Business Process Automation, Google Workspace, Google Sheets, Workflow Management, Data Integration, Automation, Creative Thinking, Creativity, Google Docs, Data Processing, Business Correspondence, Customer Inquiries, Real Time Data","['ChatGPT', 'Calendar Management', 'Organizational Skills', 'Generative AI', 'Artificial Intelligence', 'Gmail', 'HubSpot CRM', 'Business Process Automation', 'Google Workspace', 'Google Sheets', 'Workflow Management', 'Data Integration', 'Automation', 'Creative Thinking', 'Creativity', 'Google Docs', 'Data Processing', 'Business Correspondence', 'Customer Inquiries', 'Real Time Data']",20,4.8,5100
coursera_2462,ChatGPT + Excel: AI-Enhanced Data Analysis & Insight,Business,Vanderbilt University,Specialization,beginner,1 - 3 Months,40,"Data Storytelling, ChatGPT, Excel Macros, Excel Formulas, Microsoft Excel, Data Visualization, Data Analysis, Presentations, Generative AI, Artificial Intelligence, Data Cleansing, Data Import/Export, Data Integration, Productivity Software, Data Transformation, Data Validation, Exploratory Data Analysis, Creative Thinking, Creativity, Natural Language Processing","['Data Storytelling', 'ChatGPT', 'Excel Macros', 'Excel Formulas', 'Microsoft Excel', 'Data Visualization', 'Data Analysis', 'Presentations', 'Generative AI', 'Artificial Intelligence', 'Data Cleansing', 'Data Import/Export', 'Data Integration', 'Productivity Software', 'Data Transformation', 'Data Validation', 'Exploratory Data Analysis', 'Creative Thinking', 'Creativity', 'Natural Language Processing']",20,4.8,5100
coursera_2463,ChatGPT for Project Management - Leveraging AI for Success,Business,Vanderbilt University,Specialization,beginner,1 - 3 Months,40,"ChatGPT, Project Planning, Generative AI, Risk Analysis, Milestones (Project Management), Timelines, Project Risk Management, Project Management, Artificial Intelligence, Organizational Skills, Project Implementation, Project Coordination, Project Documentation, Taking Meeting Minutes, Project Schedules, Work Breakdown Structure, Business Metrics, Creative Thinking, Creativity, Natural Language Processing","['ChatGPT', 'Project Planning', 'Generative AI', 'Risk Analysis', 'Milestones (Project Management)', 'Timelines', 'Project Risk Management', 'Project Management', 'Artificial Intelligence', 'Organizational Skills', 'Project Implementation', 'Project Coordination', 'Project Documentation', 'Taking Meeting Minutes', 'Project Schedules', 'Work Breakdown Structure', 'Business Metrics', 'Creative Thinking', 'Creativity', 'Natural Language Processing']",20,4.6,783
coursera_2464,Microsoft Business Analyst,Business,Microsoft,Professional Certificate,beginner,3 - 6 Months,100,"Microsoft Power Platform, Excel Formulas, Process Flow Diagrams, Business Process Modeling, User Story, Business Requirements, Stakeholder Management, Data Modeling, Microsoft Excel, Microsoft Visio, Software Development Life Cycle, Requirements Analysis, Requirements Elicitation, Quality Management, Pivot Tables And Charts, Power BI, Project Management Life Cycle, Microsoft Power Automate/Flow, Business Analysis, Project Management","['Microsoft Power Platform', 'Excel Formulas', 'Process Flow Diagrams', 'Business Process Modeling', 'User Story', 'Business Requirements', 'Stakeholder Management', 'Data Modeling', 'Microsoft Excel', 'Microsoft Visio', 'Software Development Life Cycle', 'Requirements Analysis', 'Requirements Elicitation', 'Quality Management', 'Pivot Tables And Charts', 'Power BI', 'Project Management Life Cycle', 'Microsoft Power Automate/Flow', 'Business Analysis', 'Project Management']",20,4.8,4500
coursera_2465,Meta Marketing Analytics,Business,Meta,Professional Certificate,beginner,3 - 6 Months,100,"Data Storytelling, Business Metrics, Key Performance Indicators (KPIs), Marketing Analytics, Bayesian Statistics, Descriptive Statistics, Marketing Effectiveness, Statistical Hypothesis Testing, Target Audience, Marketing Strategies, Data Cleansing, Pandas (Python Package), Data Modeling, Data Analysis, Data Visualization Software, Spreadsheet Software, A/B Testing, Data Collection, Marketing, Interviewing Skills","['Data Storytelling', 'Business Metrics', 'Key Performance Indicators (KPIs)', 'Marketing Analytics', 'Bayesian Statistics', 'Descriptive Statistics', 'Marketing Effectiveness', 'Statistical Hypothesis Testing', 'Target Audience', 'Marketing Strategies', 'Data Cleansing', 'Pandas (Python Package)', 'Data Modeling', 'Data Analysis', 'Data Visualization Software', 'Spreadsheet Software', 'A/B Testing', 'Data Collection', 'Marketing', 'Interviewing Skills']",20,4.6,11000
coursera_2466,Data Analysis and Presentation Skills: the PwC Approach,Business,PwC,Specialization,beginner,3 - 6 Months,100,"Analytics, Business Analytics, Data Analysis, Microsoft PowerPoint, Data Presentation, Presentations, Excel Formulas, Data-Driven Decision-Making, Dashboard, Data Storytelling, Business Intelligence, Microsoft Excel, Customer Analysis, Data Visualization, Data Visualization Software, Big Data, Target Market, Data Cleansing, Public Speaking, Spreadsheet Software","['Analytics', 'Business Analytics', 'Data Analysis', 'Microsoft PowerPoint', 'Data Presentation', 'Presentations', 'Excel Formulas', 'Data-Driven Decision-Making', 'Dashboard', 'Data Storytelling', 'Business Intelligence', 'Microsoft Excel', 'Customer Analysis', 'Data Visualization', 'Data Visualization Software', 'Big Data', 'Target Market', 'Data Cleansing', 'Public Speaking', 'Spreadsheet Software']",20,4.7,20000
coursera_2467,Excel Skills for Business,Business,Macquarie University,Specialization,beginner,3 - 6 Months,100,"Microsoft Excel, Dashboard, Excel Formulas, Spreadsheet Software, Data Visualization, Excel Macros, Data Validation, Data Analysis Expressions (DAX), Data Cleansing, Data Modeling, Business Intelligence, Financial Modeling, Workflow Management, Data Management, Microsoft 365, Consolidation, Data Integrity, Data Entry, Business Reporting, Productivity Software","['Microsoft Excel', 'Dashboard', 'Excel Formulas', 'Spreadsheet Software', 'Data Visualization', 'Excel Macros', 'Data Validation', 'Data Analysis Expressions (DAX)', 'Data Cleansing', 'Data Modeling', 'Business Intelligence', 'Financial Modeling', 'Workflow Management', 'Data Management', 'Microsoft 365', 'Consolidation', 'Data Integrity', 'Data Entry', 'Business Reporting', 'Productivity Software']",20,4.8,2500
coursera_2468,AI Fundamentals for Non-Data Scientists,Business,University of Pennsylvania,Course,mixed,1 - 3 Months,40,"Generative AI, Big Data, Machine Learning, Tensorflow, Artificial Intelligence, Deep Learning, Algorithms, Process Optimization, Data Analysis, Artificial Neural Networks, Natural Language Processing, Automation","['Generative AI', 'Big Data', 'Machine Learning', 'Tensorflow', 'Artificial Intelligence', 'Deep Learning', 'Algorithms', 'Process Optimization', 'Data Analysis', 'Artificial Neural Networks', 'Natural Language Processing', 'Automation']",12,4.6,1800
coursera_2469,IBM Product Owner,Business,IBM,Professional Certificate,beginner,3 - 6 Months,100,"Agile Product Development, Agile Software Development, Backlogs, Stakeholder Communications, Scrum (Software Development), Agile Methodology, Stakeholder Management, Cross-Functional Collaboration, Kanban Principles, Product Roadmaps, Information Technology, Agile Project Management, Computer Hardware, Prioritization, Virtual Teams, Product Strategy, User Story, Cloud Computing, Sprint Planning, Product Management","['Agile Product Development', 'Agile Software Development', 'Backlogs', 'Stakeholder Communications', 'Scrum (Software Development)', 'Agile Methodology', 'Stakeholder Management', 'Cross-Functional Collaboration', 'Kanban Principles', 'Product Roadmaps', 'Information Technology', 'Agile Project Management', 'Computer Hardware', 'Prioritization', 'Virtual Teams', 'Product Strategy', 'User Story', 'Cloud Computing', 'Sprint Planning', 'Product Management']",20,4.8,9700
coursera_2470,Artificial Intelligence in Marketing,Business,University of Virginia,Course,beginner,1 - 4 Weeks,20,"Marketing Strategies, MarTech, Digital Transformation, Marketing, Marketing Analytics, Data-Driven Decision-Making, Artificial Intelligence, Artificial Intelligence and Machine Learning (AI/ML), Business Strategy, Customer Insights, Competitive Analysis, Network Analysis, Real Time Data, Customer Relationship Management","['Marketing Strategies', 'MarTech', 'Digital Transformation', 'Marketing', 'Marketing Analytics', 'Data-Driven Decision-Making', 'Artificial Intelligence', 'Artificial Intelligence and Machine Learning (AI/ML)', 'Business Strategy', 'Customer Insights', 'Competitive Analysis', 'Network Analysis', 'Real Time Data', 'Customer Relationship Management']",14,4.8,7500
coursera_2471,Meta Marketing Science Certification Prep,Business,Meta,Specialization,intermediate,3 - 6 Months,100,"Marketing Analytics, Bayesian Statistics, Descriptive Statistics, Marketing Effectiveness, Statistical Hypothesis Testing, A/B Testing, Target Audience, Marketing Strategies, Marketing Planning, Statistical Inference, Sampling (Statistics), Data Collection, Data Modeling, Statistics, Advertising Campaigns, Campaign Management, Marketing, Analytics, Google Analytics, Data Analysis","['Marketing Analytics', 'Bayesian Statistics', 'Descriptive Statistics', 'Marketing Effectiveness', 'Statistical Hypothesis Testing', 'A/B Testing', 'Target Audience', 'Marketing Strategies', 'Marketing Planning', 'Statistical Inference', 'Sampling (Statistics)', 'Data Collection', 'Data Modeling', 'Statistics', 'Advertising Campaigns', 'Campaign Management', 'Marketing', 'Analytics', 'Google Analytics', 'Data Analysis']",20,4.8,4300
coursera_2472,Fundamentals of Quantitative Modeling,Business,University of Pennsylvania,Course,mixed,1 - 4 Weeks,20,"Mathematical Modeling, Statistical Modeling, Regression Analysis, Business Modeling, Financial Modeling, Business Mathematics, Predictive Modeling, Probability, Operations Research, Business Process Modeling, Business Risk Management, Statistical Analysis, Probability Distribution, Simulation and Simulation Software","['Mathematical Modeling', 'Statistical Modeling', 'Regression Analysis', 'Business Modeling', 'Financial Modeling', 'Business Mathematics', 'Predictive Modeling', 'Probability', 'Operations Research', 'Business Process Modeling', 'Business Risk Management', 'Statistical Analysis', 'Probability Distribution', 'Simulation and Simulation Software']",14,4.6,1900
coursera_2473,Six Sigma Yellow Belt,Business,Kennesaw State University,Specialization,beginner,3 - 6 Months,100,"Six Sigma Methodology, Lean Six Sigma, Root Cause Analysis, Lean Methodologies, Data Collection, Process Improvement, Quality Improvement, Process Optimization, Correlation Analysis, Statistical Hypothesis Testing, Kaizen Methodology, Process Analysis, Probability Distribution, Regression Analysis, Process Capability, Business Process, Statistical Process Controls, Quality Management, Team Management, Continuous Improvement Process","['Six Sigma Methodology', 'Lean Six Sigma', 'Root Cause Analysis', 'Lean Methodologies', 'Data Collection', 'Process Improvement', 'Quality Improvement', 'Process Optimization', 'Correlation Analysis', 'Statistical Hypothesis Testing', 'Kaizen Methodology', 'Process Analysis', 'Probability Distribution', 'Regression Analysis', 'Process Capability', 'Business Process', 'Statistical Process Controls', 'Quality Management', 'Team Management', 'Continuous Improvement Process']",20,4.7,4200
coursera_2474,Six Sigma Green Belt,Business,Kennesaw State University,Specialization,intermediate,3 - 6 Months,100,"Statistical Process Controls, Statistical Hypothesis Testing, Process Capability, Team Management, Quality Improvement, Root Cause Analysis, Six Sigma Methodology, Lean Six Sigma, Lean Methodologies, Team Building, Exploratory Data Analysis, Process Improvement, Quality Control, Probability & Statistics, Probability Distribution, Statistical Methods, Process Analysis, Operational Excellence, Quality Management, Lean Manufacturing","['Statistical Process Controls', 'Statistical Hypothesis Testing', 'Process Capability', 'Team Management', 'Quality Improvement', 'Root Cause Analysis', 'Six Sigma Methodology', 'Lean Six Sigma', 'Lean Methodologies', 'Team Building', 'Exploratory Data Analysis', 'Process Improvement', 'Quality Control', 'Probability & Statistics', 'Probability Distribution', 'Statistical Methods', 'Process Analysis', 'Operational Excellence', 'Quality Management', 'Lean Manufacturing']",20,4.7,283
coursera_2475,Design Fundamentals,Business,Adobe,Course,beginner,1 - 4 Weeks,20,"Design, Design Elements And Principles, Typography, Graphic and Visual Design, Graphic Design, Web Content Accessibility Guidelines, Innovation, Color Theory, Creativity, Adobe Creative Cloud, Logo Design, User Experience Design, Content Creation, Branding","['Design', 'Design Elements And Principles', 'Typography', 'Graphic and Visual Design', 'Graphic Design', 'Web Content Accessibility Guidelines', 'Innovation', 'Color Theory', 'Creativity', 'Adobe Creative Cloud', 'Logo Design', 'User Experience Design', 'Content Creation', 'Branding']",14,4.7,7400
coursera_2476,Management Consulting,Business,Emory University,Specialization,beginner,3 - 6 Months,100,"Data Cleansing, Presentations, Data Visualization, Consulting, Microsoft PowerPoint, Management Consulting, Executive Presence, Business Consulting, Benchmarking, Microsoft Excel, Proposal Writing, Storytelling, Data Storytelling, Proposal Development, Business Research, Interviewing Skills, Six Sigma Methodology, Analytical Skills, Professional Networking, Client Services","['Data Cleansing', 'Presentations', 'Data Visualization', 'Consulting', 'Microsoft PowerPoint', 'Management Consulting', 'Executive Presence', 'Business Consulting', 'Benchmarking', 'Microsoft Excel', 'Proposal Writing', 'Storytelling', 'Data Storytelling', 'Proposal Development', 'Business Research', 'Interviewing Skills', 'Six Sigma Methodology', 'Analytical Skills', 'Professional Networking', 'Client Services']",20,4.7,2300
coursera_2477,AI Applications in Marketing and Finance,Business,University of Pennsylvania,Course,mixed,1 - 4 Weeks,20,"Big Data, Credit Risk, Risk Management, Personalized Service, Digital Transformation, Customer Insights, Machine Learning, Marketing Analytics, Customer Engagement, Risk Analysis, Advanced Analytics, Data-Driven Decision-Making, Anomaly Detection, Financial Data, Consumer Behaviour, Artificial Intelligence, Retail Banking","['Big Data', 'Credit Risk', 'Risk Management', 'Personalized Service', 'Digital Transformation', 'Customer Insights', 'Machine Learning', 'Marketing Analytics', 'Customer Engagement', 'Risk Analysis', 'Advanced Analytics', 'Data-Driven Decision-Making', 'Anomaly Detection', 'Financial Data', 'Consumer Behaviour', 'Artificial Intelligence', 'Retail Banking']",17,4.7,6400
coursera_2478,Marketing Analytics,Business,University of Virginia,Course,beginner,1 - 3 Months,40,"Marketing Analytics, Marketing Effectiveness, Marketing Strategies, Regression Analysis, Data-Driven Decision-Making, Brand Management, Resource Allocation, Customer Insights, Predictive Analytics, Statistical Analysis, A/B Testing, Consumer Behaviour, Return On Investment","['Marketing Analytics', 'Marketing Effectiveness', 'Marketing Strategies', 'Regression Analysis', 'Data-Driven Decision-Making', 'Brand Management', 'Resource Allocation', 'Customer Insights', 'Predictive Analytics', 'Statistical Analysis', 'A/B Testing', 'Consumer Behaviour', 'Return On Investment']",13,4.7,357
coursera_2479,Unilever Supply Chain Data Analyst,Business,Unilever,Professional Certificate,beginner,3 - 6 Months,100,"Data Governance, Descriptive Analytics, Data Storytelling, Supply Chain, Data Presentation, Supply Chain Management, Demand Planning, Presentations, Data Visualization, Supply Chain Systems, Supply Chain Planning, Transportation, Supply Chain, and Logistics, Process Improvement, Data Management, Data Lakes, Predictive Analytics, Materials Management, Forecasting, Data Analysis, Inventory and Warehousing","['Data Governance', 'Descriptive Analytics', 'Data Storytelling', 'Supply Chain', 'Data Presentation', 'Supply Chain Management', 'Demand Planning', 'Presentations', 'Data Visualization', 'Supply Chain Systems', 'Supply Chain Planning', 'Transportation', 'Supply Chain', 'and Logistics', 'Process Improvement', 'Data Management', 'Data Lakes', 'Predictive Analytics', 'Materials Management', 'Forecasting', 'Data Analysis', 'Inventory and Warehousing']",22,4.6,6100
coursera_2480,Excel Skills for Business: Essentials,Business,Macquarie University,Course,beginner,1 - 3 Months,40,"Microsoft Excel, Data Visualization, Spreadsheet Software, Excel Formulas, Data Management, Microsoft 365, Data Entry, Productivity Software","['Microsoft Excel', 'Data Visualization', 'Spreadsheet Software', 'Excel Formulas', 'Data Management', 'Microsoft 365', 'Data Entry', 'Productivity Software']",8,4.7,375
coursera_2481,Generative AI for Executives and Business Leaders,Business,IBM,Specialization,intermediate,1 - 4 Weeks,20,"Risk Mitigation, Generative AI, Risk Analysis, Competitive Intelligence, Feasibility Studies, Data Ethics, Brainstorming, Business Priorities, Return On Investment, Data Strategy, Business Leadership, Goal Setting, Artificial Intelligence, Business Solutions, Ideation, Business Strategy, Writing, Scalability, Business Transformation, Business Ethics","['Risk Mitigation', 'Generative AI', 'Risk Analysis', 'Competitive Intelligence', 'Feasibility Studies', 'Data Ethics', 'Brainstorming', 'Business Priorities', 'Return On Investment', 'Data Strategy', 'Business Leadership', 'Goal Setting', 'Artificial Intelligence', 'Business Solutions', 'Ideation', 'Business Strategy', 'Writing', 'Scalability', 'Business Transformation', 'Business Ethics']",20,4.7,11000
coursera_2482,Excel Skills for Data Analytics and Visualization,Business,Macquarie University,Specialization,intermediate,3 - 6 Months,100,"Pivot Tables And Charts, Data Storytelling, Data Presentation, Power BI, Excel Formulas, Data Analysis Expressions (DAX), Data Visualization Software, Data Visualization, Interactive Data Visualization, Microsoft Excel, Spreadsheet Software, Dashboard, Data Modeling, Data Cleansing, Data Manipulation, Excel Macros, Infographics, Data Transformation, Data Validation, Data Warehousing","['Pivot Tables And Charts', 'Data Storytelling', 'Data Presentation', 'Power BI', 'Excel Formulas', 'Data Analysis Expressions (DAX)', 'Data Visualization Software', 'Data Visualization', 'Interactive Data Visualization', 'Microsoft Excel', 'Spreadsheet Software', 'Dashboard', 'Data Modeling', 'Data Cleansing', 'Data Manipulation', 'Excel Macros', 'Infographics', 'Data Transformation', 'Data Validation', 'Data Warehousing']",20,4.6,340
